"ID_REF"	"GSM78332"	"GSM78333"	"GSM78334"	"GSM78335"	"GSM78336"	"GSM78337"	"GSM78338"	"GSM78339"	"GSM78340"	"GSM78341"	"GSM78342"	"GSM78343"
"260624_at"	7.8	7	5.5	9.1	8.5	6.6	8.7	4	4.4	12.1	11.2	7.8
"260625_at"	201.8	217.4	222.1	205.5	200	211.4	205.8	196	225.1	155	174.7	222.6
"260626_at"	323.1	333.8	364.5	301.5	300.4	284.1	565.2	647.9	612.9	546.5	513.9	508.9
"260627_at"	88.5	69	57.7	65.1	68.8	70	87.6	70.4	60.4	60.1	88.8	76.4
"260628_at"	14.7	5.9	9.3	7.5	4.5	4.3	4.4	8.4	4.2	6.9	8.2	8.7
"260629_at"	206.2	256.8	224.7	230.7	187.8	177.9	170.2	148.9	164.2	166.4	168	166.8
"260630_at"	11.7	54.9	26.9	46.5	73.3	83.8	53.9	62.4	44.4	56.5	41.9	65.3
"260631_at"	13.1	11.2	15	18.9	22.1	23.6	8.6	47	59.2	49.6	34.1	13.8
"260632_at"	126.9	101.6	68.2	40.6	48	63.1	124.6	52	22	79.4	56.2	28.6
"260633_at"	11.6	9.4	4.5	10.5	7.2	11.8	7.1	6	10	7.6	5	9
"260634_at"	2.4	2	2.9	2.4	2.6	2.2	3	2.5	2.2	3	1.6	4.7
"260635_at"	279	323.7	230.7	377.9	393.4	274.3	362.9	207.4	181.9	455.2	400.6	344
"260636_at"	131.5	147.3	127.5	154	148.7	127.6	282.9	360.1	243.1	266.1	309.8	238.9
"260637_at"	12454.7	12198.5	12923	11274.6	11863	10393.2	9498.4	9376.4	8793.8	9818.5	10008.3	9385.1
"260638_at"	2061.8	2948.7	2178	1783.1	2357	2134.9	1682.3	2185.8	1798	1363.3	2623.4	1920.1
"260639_at"	257.2	177.1	225	224	216.7	266.2	279.2	272.2	268	364	336.6	282.8
"260640_at"	108.2	156.8	74.1	91.5	131.8	98.7	105.4	167.1	97.4	65.1	104.4	136.5
"260641_at"	154.5	173.7	178.1	172.4	153.8	193.7	102.6	97.5	124.6	109.4	147	156.4
"260642_at"	28.8	39.1	14.8	54.1	6.4	5.6	38.1	21.8	56.1	35.8	38.3	41.1
"260643_at"	34.1	2.2	18.9	21.4	11	16.9	101.5	60.6	79.8	37.2	113.4	85.2
"260644_at"	430.6	456.6	525	510.7	507.8	474.2	431.6	541.9	541.4	434.5	468.8	473.3
"260645_at"	341	275.7	253.7	251	170.4	247.5	327.3	245.7	304.7	222.5	242.3	207.4
"260646_at"	24.9	42.5	38.1	44	48.5	63.4	51.7	35.2	25.8	55.5	56.8	32.9
"260647_at"	359.9	357	300.6	314.5	431.7	321.8	475.5	327.2	276.2	387.6	384.3	355.3
"260648_at"	486.8	151.1	130.5	311.1	216	201.8	361.3	160.9	130.7	522.7	312.3	457.7
"260649_at"	27.4	9	10	12.6	7.8	12.2	13.7	14.1	13	13.2	7.7	8
"260650_at"	269.5	232.3	408.8	382	380	393.7	237.3	358.5	386.6	323.9	331.9	414.2
"260651_at"	2803.7	2921.1	3795	3618.9	3575.8	3511.3	1890.3	1811.4	1804.3	2053	1967	2154.3
"260652_at"	272.7	386.9	472.1	412.4	398	384.9	342.6	354.4	432.7	309.7	318.5	311.1
"260653_at"	493.5	818.8	635	508.8	718.9	592.2	542.9	638	731.5	459.5	870.9	639
"260654_at"	94.6	88.2	71	68.1	89.8	63.1	80.2	58.7	56.9	56.1	76.7	72
"260655_at"	29	41.1	47.4	9.2	12	51	69.6	73.3	47.9	72.6	37.5	41.3
"260656_at"	2341.5	1625.5	1607.6	2838.9	1603.1	1442.8	2055.4	1608.4	789.3	2475.1	1209.5	1228
"260657_at"	28.2	14.7	39.6	5.5	10.1	12.7	21.6	8.1	6.8	8.2	2.6	18.2
"260658_at"	75.4	52.8	71.7	63.6	79.2	83.5	69.9	79.5	86.4	75.3	56.8	62.5
"260659_s_at"	4.5	3.7	1.9	2.9	3.5	1.2	1.2	2.8	3.9	9.3	4.8	2.4
"260660_at"	226.3	179.5	138.9	171.6	162.5	129.9	142.2	122.9	135.1	121	157.8	130.7
"260661_at"	4.3	2.5	6	21.3	6.7	3.7	19	16.4	22.7	18.6	27.2	8.9
"260662_at"	84.2	60.5	100.2	74.4	81.1	110.1	80.4	58.8	58.5	89.3	70.9	81.4
"260663_at"	858.3	748.1	552	658	790.8	666.1	542.5	535.6	523.7	491	715.8	538.9
"260664_at"	27	28.1	57.5	27.8	48.5	50.9	34.3	36.5	40.4	18.4	24.7	42.6
"260665_at"	1385.6	974.3	1103.5	1395.8	1035.9	1042.5	971.9	944.2	717.6	1147	855.6	725.5
"260666_at"	253	168.9	158	204.7	177.8	172.4	248.4	136.3	149.7	138.3	132.6	197.6
"260667_at"	509.7	658	487.5	514.8	478.9	525.4	513.6	541.4	477.2	509.9	449.5	431.5
"260668_at"	1164.7	603.6	1304.5	1464.9	1502.9	1063.5	338	370.7	275.3	660.8	360.9	396
"260669_at"	67.3	63.6	83.4	61.5	86.6	47.9	64.3	52.5	60	77.1	53.5	58.2
"260670_at"	645.2	624.5	401.6	460.3	485.4	468.4	521.1	389.8	388.6	393.7	462.3	408.3
"260671_at"	428.2	355.2	365.3	474.1	455.5	347.7	402.5	351.7	332.9	441.4	358	282.6
"260672_at"	192.9	145.3	122.8	147.5	161.5	203.1	155.4	172	177	163.8	152.7	157.3
"260673_at"	182	115.6	180.3	164.9	222.6	194.6	163.4	217.7	236.5	172.1	163.1	182.6
"260674_at"	183.1	185.7	162.1	149.2	244.8	181.8	234.3	203.3	187.7	176.1	203.4	138.2
"260675_at"	660.4	486.9	568.2	503.3	499.3	491.1	650.6	497.7	449.8	342.6	454	470.2
"260676_at"	4109.3	3731.1	3908.5	3877.5	2684.2	2938.3	3048.1	2759.6	2769	2893.4	2072.5	1956
"260677_at"	188.6	239.7	186	185.6	224.1	209.1	181.9	177.6	196.8	128.6	239.5	187.7
"260678_at"	412.4	447.1	370.2	362.2	428.7	389.5	314.2	304.8	325.4	310.4	331.9	370.8
"260679_at"	239.1	241.2	305.8	218.5	265.4	249.4	292.6	228.8	294.8	303.9	250.2	269.2
"260680_s_at"	175.5	175.8	194.6	141.1	154.7	141.6	190.6	153.9	120.3	130.2	216.7	103.3
"260681_at"	86.1	70.8	68.1	49.9	74	65.8	83.9	55.6	45.9	60.9	71.1	49.4
"260682_at"	440.8	720.4	678	619.8	968.8	813.9	446.2	847.1	615.8	614.4	810.9	763.9
"260683_at"	302.9	479.2	500.9	369.9	436.7	469.2	365	463.4	362.3	354.9	361	399.7
"260684_at"	278.7	175.4	177.5	197.9	152.8	166.8	231.8	151.3	165.5	171	141.6	148.8
"260685_at"	447.2	671.3	642.9	610.1	647.2	616.6	510.6	849.7	673.1	394.1	605.8	566.6
"260686_at"	380.4	250.3	305	395.5	296	308.6	320.6	238.4	268.6	266.6	243.2	307.6
"260687_at"	416.6	408.5	442.1	508.4	546.2	530.7	416.8	402.2	508.5	526.8	515.5	692.7
"260688_at"	137.5	174	180.3	92.4	167.8	139.1	91.4	123.5	136.5	95.6	139.8	130.9
"260689_at"	99	107.4	52.3	91.7	142.4	111.3	118.5	114.5	86.7	83.3	101.3	118.2
"260690_at"	468.3	407.9	408.5	472.2	424.3	508.5	389.5	552.4	395.6	506.8	450.3	523.4
"260691_s_at"	22.1	21.5	23.6	12.1	13.7	35.7	14.6	26	5.7	23.8	12.8	27.5
"260692_at"	80.8	51.3	100.2	72.9	112	94.5	70.6	74.2	99.2	63	60.8	103.7
"260693_at"	1128.6	1347.3	1222.4	688.5	1188.5	1235.1	807.7	777.9	535.6	503.6	1451.8	1375.8
"260694_at"	10.7	40.3	14	4.5	9.1	5.5	10	6.5	8.9	8.6	51.7	30.3
"260695_at"	598.4	676.4	641.3	486.5	772.3	500	583.2	419	428.2	504.6	544.1	487.9
"260696_at"	367.3	433.8	555.7	400.6	433.8	613.8	407.2	613.3	593.9	358.7	423.5	450.7
"260697_at"	327.3	386.5	250	301.9	381.6	329.6	278.9	326.2	271.7	285.9	370.6	370.6
"260698_at"	57.6	31.5	32.8	53.3	51.6	72.3	46.7	54	33	48.3	37.3	33.4
"260699_at"	71.8	41.5	58.1	59.7	51.2	67.7	59.7	56.4	59.7	74.5	61	47
"260700_at"	329.1	276.7	305.6	310.9	287.5	284.3	345.1	261.4	295.5	291.4	257.4	283.9
"260701_at"	351.9	321	276.3	312.2	355.5	320.6	318.2	294.4	346.2	339.6	347.7	367.9
"260702_at"	4.3	4.6	6.1	6.8	6.5	6.5	4.9	6.4	6.1	4.2	4.4	3.7
"260703_at"	93.7	43.8	57.5	50.3	71.1	70.6	59.4	37.5	75.1	60.9	57.5	73.2
"260704_at"	4238.7	5016.9	6182.2	5411.1	4219.3	5450.9	3993.8	5820.1	5837.7	4845.1	3502.1	4351.8
"260705_at"	1687	1786.7	2109.7	2187.5	1977.3	2002.7	2272	1985.3	2513.9	2701.6	2114.9	2441.5
"260706_at"	56	75.9	48.2	60.5	206.5	69.8	118	104.3	46.7	390.1	233.2	708.6
"260707_s_at"	692.3	697	796.5	868	874.3	902.4	956.5	943	1006.7	1113.4	889.7	954.4
"260708_at"	369.4	414.2	470.5	533.9	525.1	484.9	386.1	499.3	421.8	414.5	497.1	560.8
"260709_at"	1353.1	1498.2	1039.2	1188.6	1117.2	1092.2	1124.9	1159.8	1015.5	1103.9	1188.8	945.7
"260710_at"	45	33.7	5.8	7.3	56.9	37.9	95.2	29.9	60.7	33.8	52.5	34.5
"260711_at"	395.3	439.1	292.2	352.1	328.6	305.9	319.4	260.3	276.8	284.3	324.9	286.1
"260712_at"	334	237.3	262.7	248.2	271.6	245.2	689.7	416.6	522.9	467.4	498.6	379.7
"260713_at"	3.5	3	4.3	1.4	5.3	4.8	1.2	1.8	2.4	3	1.6	2.9
"260714_at"	3499.2	3739.2	4569.8	4765.9	4871.9	4670.4	3048.1	5104.9	3909.6	4105.5	3813.6	4001.5
"260715_at"	280.8	339.5	369.7	395.4	478.5	415.5	244	378.4	354.1	262.7	435.2	400.8
"260716_at"	3.8	7.7	7.9	4.1	6.3	4.5	3.8	8.1	9.5	4.7	9.6	27.9
"260717_at"	62	64.3	64.2	63.1	49.8	67.2	68.5	56.3	89	79.6	57.5	64.9
"260718_at"	398.9	483.4	416.2	438.2	410	408.3	418.6	480.3	437.3	316.5	461	389.9
"260719_at"	605.6	489.8	472.3	447	376.5	486.2	559.9	367.3	540.6	450	425.7	464.4
"260720_at"	48.4	69.9	96.6	77.1	56.1	51.2	65.2	55.2	71.2	84.5	51.6	60.4
"260721_at"	4.7	3.4	4.1	31.7	4.7	18.5	2.5	4.1	4.6	45.4	6.8	5.6
"260722_at"	156	125.8	137.5	129.1	135.9	155.3	166.1	99.3	142.5	120.8	98.1	109.3
"260723_at"	4.1	1.8	4	2.1	3.9	6.1	5.8	20.7	23.6	14	42.5	3.4
"260724_at"	620.5	600.4	769.4	845.4	933.4	877.3	704.4	859.8	725.6	790.8	684.6	775.5
"260725_at"	401.8	525.4	527	571.5	627.1	622.9	462.3	615	520.6	493.1	582.8	588.6
"260726_at"	540.4	534	463.3	540.7	523.8	545	584.8	486.6	462.7	460.3	605.9	499.7
"260727_at"	120.1	84.3	106.5	88.5	68.7	116	564.4	310.4	547.5	408.3	294.6	322.9
"260728_at"	456.5	404	388.1	478.7	420.7	501.6	414.7	475.7	411.3	452.1	499.4	580.9
"260729_at"	303.7	265.6	308.7	279.7	236.7	253.3	290.1	241.5	302.3	186.3	261.8	250.9
"260730_at"	8600.9	7882.9	8846.3	8099.2	6637.4	7085.7	7893.7	7376.8	8087.8	7593.7	6482.4	6187.3
"260731_at"	756.9	450.3	352.9	548	408.3	386.3	664.7	444.8	308.8	607	459.1	564.4
"260732_at"	135.1	162.8	147.7	162.5	168	155	142.4	115.1	164.3	164.5	151.4	160.3
"260733_at"	47.8	76	91.4	61.1	63	89	70.3	60.6	67.7	82.2	91	81.2
"260734_at"	73.2	54	10	52.5	23.8	63.4	47.6	21.6	44.6	55.9	4.4	50.6
"260735_at"	174.4	160.1	130.5	171.7	152	168.7	165.9	196.1	135.8	189.8	104.2	181.1
"260736_at"	120.6	95.7	79.6	87.3	184.8	54.4	59.2	73.3	99.6	56.8	130.5	53.1
"260737_at"	84.1	48.6	61.2	60.1	82.9	85.2	67.7	54.3	52	80.5	65.3	60.8
"260738_at"	256.7	355.7	369.5	404.1	429.5	461	310.5	491.7	478	411.9	393.3	452.7
"260739_at"	257.1	269.4	323.5	273.6	224.7	274.8	264.5	298.6	424.4	282	219.8	202.1
"260740_at"	407.4	379.1	311.9	322.6	380.8	306.4	348.1	244.2	230.5	294.6	353.3	306
"260741_at"	1865.8	708.3	1501.4	1337	1387.2	1006.1	458.1	455.2	553.1	845.9	409.9	627.2
"260742_at"	40.6	33.5	49.4	60.1	56.4	26.4	35.5	27.8	39.3	39	28.6	36.9
"260743_at"	81.1	59	86.8	81.5	55.8	51.5	58.5	49.8	17.1	38.1	57.2	54.4
"260744_at"	447.4	215.3	237.5	439.2	320.9	150.4	485.1	304.4	149.4	365.4	323.8	98.3
"260745_at"	8551.7	8159.8	8383.3	7750.3	8658.6	6927.8	10047.2	9690	8583.9	9466.7	9255.4	8817.9
"260746_at"	8605.1	9191.8	10167.3	7976.1	10416	9646.5	8644	9370.9	9386.5	9523.9	10642.2	10527.7
"260747_at"	458.9	441.5	369.4	396.2	475.8	443.9	535	407.5	396.8	461.7	517.1	555.8
"260748_at"	35.3	61.8	114.6	54.2	80.9	107.3	29.2	55.5	50.5	52.7	55.6	43.3
"260749_at"	85.9	42	139.4	74	103.4	83.7	121.6	89	72.8	56.9	86.6	81.6
"260750_at"	3.5	2.3	2.7	3.2	13.6	3.4	3	2.4	3.7	3.5	2	1.8
"260751_at"	541.7	542	441.3	445.1	505.9	479.4	450	371.6	439.5	466.6	433.5	445
"260752_at"	67.3	67.2	117.1	70.7	61.7	89.1	38.4	30.1	24.3	70.2	27.4	49.7
"260753_at"	111.4	155.2	155.9	139	184.1	144.2	14	77.6	61.2	61.5	63.9	47.1
"260754_at"	28.8	27.1	7.6	35.8	9.3	10.8	62.6	65	9.6	114	35.7	109.4
"260755_at"	78.5	36.8	65.6	72.6	83.3	75.3	64.7	48.7	60.6	96.8	60.5	66.3
"260756_at"	350.3	378.4	309.8	309.7	327.4	361	386.9	252.6	279.2	317.3	315.8	333.1
"260757_at"	34.8	17	21.7	42.5	44.9	31.9	50.2	42.4	42.3	46.9	27.7	23.9
"260758_at"	259.7	132.4	128.3	246.3	191.7	134.1	142.7	164.6	152.7	266.4	262.1	249.6
"260759_at"	188.4	227.3	226.3	162.2	239.7	166.5	177.2	153.8	224.8	186.7	140.1	176.3
"260760_at"	93	95.5	86.1	104.1	122.3	136.8	71.2	82.2	72.1	81.2	87.8	100.2
"260761_at"	48.7	183.2	55.3	61.4	306.1	184.8	68.9	152.2	51.1	55.2	183	182.9
"260762_at"	40.4	38.9	13.8	44.3	57.7	50.6	70.3	45.6	13.3	16.1	37.4	13.5
"260763_at"	27.5	13.6	8.1	25.7	32.6	8.3	6.3	6.5	16.9	13.9	28.6	8
"260764_at"	275.4	213.5	263.7	231.2	219.4	286.1	211.1	189.8	215.9	208.3	225.3	204.4
"260765_at"	3944.9	3315.5	3108.2	3445.1	3521.5	3114.1	3230.7	2592.9	2480.6	3099.6	3530.1	2652.4
"260766_at"	360.5	325.7	348.9	323.4	330.5	409.4	388.9	331.8	363.4	389.6	374	366.5
"260767_s_at"	9336.9	8814.7	9469	10316.4	9778.7	8908.4	9294.3	9818.5	9652.6	10390.3	8845.7	9621
"260768_at"	94.4	100.5	74.8	92.1	112.4	108.5	57.7	99.4	84.2	174.9	109.3	90.2
"260769_at"	645.2	592.9	705.1	539	435.5	548.1	617.6	572.8	824.3	493.1	479.5	429.7
"260770_at"	251	559.6	635.2	426.1	543	440.2	235.8	347.7	538.6	270.9	280.7	304.3
"260771_at"	184.3	341.5	237	160.5	247.2	306.2	198.5	264	227.7	166	232.4	231.8
"260772_at"	607.8	486.9	466.6	637.2	648	637.9	574.7	484.5	330.6	775.3	619.3	916.4
"260773_at"	27.1	28.5	21.6	33.1	32.6	38	41	18.9	28.8	49.4	30.8	15.6
"260774_at"	590	586.2	971.5	806	645.4	833.6	415.7	737.8	984.6	619.3	700.2	680.8
"260775_at"	2688.6	2886.9	2762	2737.6	2691.4	3013.6	2022.6	2444.6	2225.5	2387.3	2303.8	2523.1
"260776_at"	250.7	306.9	334.2	261.7	308.5	368.2	300.8	254.5	304.6	233.2	341.1	312.1
"260777_at"	275.3	312.2	256.9	216.9	318.7	253.8	248.5	250.6	217.1	268.3	262.7	220.6
"260778_at"	63.9	63.1	77.3	53.1	90.9	78.4	98.8	68.2	65	92.2	57.5	80.4
"260779_at"	308.9	349.6	271.9	212.7	306	276.4	225	225.3	217.4	213.1	296.4	211.4
"260780_at"	1494.7	1950.5	1474.8	1378.2	1721.2	1590.3	1135.5	1404	1213	1045	1764.3	1357.4
"260781_at"	712.9	1117	1102	902.5	1311.2	1184.3	546.6	952.6	806.3	701.5	1098.8	934.1
"260782_at"	1519.9	1528.5	1347.5	1401.1	1403.4	1262.4	1453.3	1257.1	1313.4	1389.1	1302.7	1415.3
"260783_at"	440.7	374	241.5	229	229.6	224	58.5	40.4	7	53.5	39.7	23.8
"260784_at"	355.9	210.6	253.9	260.3	251.1	272.4	416.1	240.6	325.5	251.6	221.9	263.1
"260785_at"	1575.4	1436.8	1755.9	2176	1708.6	1776.8	1492.3	1749.1	1732.2	1756	1665.9	1774.7
"260786_s_at"	728.1	1013.7	939.9	700.8	939.1	837.7	689.9	656.6	628.4	605.2	801.6	729.1
"260787_at"	336.4	268.3	319.3	210.2	341.4	314.7	248.1	267.1	270.3	279.2	236.3	211.3
"260788_at"	81.2	78	85.7	101.5	92.7	79.9	79.5	125.3	96.6	110.2	65.8	41.5
"260789_s_at"	4220.3	5242.2	3989.5	3808	4033.3	3992.9	3845.5	3649.3	3685.2	4196.3	4485	3773.1
"260790_at"	296.7	240.7	243.7	213.4	221.4	204.4	206.1	220.8	300.1	188.4	202.5	202.8
"260791_at"	50.4	37.6	66.7	45.4	58.1	49.9	64.2	44.5	48.1	70.9	43.1	38.8
"260792_at"	78	81	82.8	92.9	139.3	84.2	60.5	86.6	108.7	93.7	107.6	100.6
"260793_at"	1165.3	1972	1945.3	1183.2	1691.1	1899	1167.4	1558.9	1502.8	1011.3	1506.6	1261.5
"260794_at"	366	335.5	323.6	379.8	374.6	330.2	405.7	449.6	342.9	480	479.3	474.9
"260795_at"	19.4	17.7	4.3	18.8	6	17.3	8.6	8	3.8	41.6	9.5	11.6
"260796_at"	15.1	39.7	36.5	42.7	41.5	47.5	22	49.9	14.4	53.6	81.2	36
"260797_at"	2.7	1.9	1.7	1.7	2.5	3.4	2.6	3.4	2.3	4	1.8	2.3
"260798_at"	264.2	279.2	238.3	269.9	215.8	207.4	266.6	245.2	258.5	224.2	257.5	243.9
"260799_at"	347.6	393.9	302.3	328.8	260.4	223.2	132.6	93.2	125.3	109.6	98.6	79.7
"260800_at"	1906	2097.6	1657.3	1517.2	1362.3	1463.8	1669.6	1427.7	998.4	1172.2	1269.9	1045.7
"260801_at"	58.6	78.1	33.4	51.2	66.3	76	10.1	48.4	44.4	26.6	25.3	59.6
"260802_at"	45.4	21.7	25.3	47.2	43.7	56.4	41.1	41.5	33	44.7	30	44.4
"260803_at"	164	113.2	208.6	127	144.1	168.5	129.4	150.1	242.6	146.5	160.4	212.4
"260804_at"	29.6	181.6	1.5	137	230.2	170.2	45.1	93.4	1.5	344.5	161.7	458.8
"260805_at"	69.6	64.2	89.5	69.6	107.6	63.7	75.1	61.5	76.1	67.2	55.6	75
"260806_at"	464	435.5	315.1	355.3	400.2	400.1	336.8	201.3	201.4	179.7	236.9	203.7
"260807_at"	311.8	319.5	235.4	289.3	307.6	281.8	325.9	178.4	204.3	218.9	304.2	302.8
"260808_at"	48.1	39.7	24.6	26.1	62.3	46.9	41.5	23.1	36.5	85.9	13.8	26.3
"260809_at"	36.1	33.3	31.3	36	47.9	51.5	57.8	34.8	38.4	58.9	49	33.8
"260810_s_at"	6.9	1.4	3.7	2.8	24.5	6.7	5	3.6	4.3	8.5	3.9	25.1
"260811_s_at"	20	12.4	12.5	3.7	16.4	24	11.6	1.7	6.8	3.7	1.5	8.7
"260812_at"	196.1	171	163.3	181	163.4	150.4	149	126	162.2	113.6	140.9	111.4
"260813_at"	674	573.4	489.8	554.2	519.8	585.3	605.5	424.3	395.1	507.3	556.3	525.9
"260814_at"	2051.9	2171.1	1626.7	1769.6	1966.1	1503.1	1942.2	1740.6	1444.8	1482.2	1805.6	1295.7
"260815_at"	2146.4	3297.8	3141.9	2518.6	2910.9	2954.5	1785.5	2747.9	2750.8	1747.8	2806.3	2773.8
"260816_at"	217.8	151.5	195.8	221.7	238	197.3	218.9	167.1	227.9	206.7	184.7	199.2
"260817_at"	814.8	1052	753	673.6	879.3	846.3	592	580.4	581.1	549.7	741.3	632
"260818_at"	1149.4	1159.8	1001.5	1082.7	1026.8	1327.3	1058.9	1066.6	1082.9	965.9	1317.9	1133.5
"260819_at"	258.6	230.1	225.1	226.9	220.1	185	244.2	164.2	203.6	148.6	185.9	177.8
"260820_at"	271.4	254.7	267.2	255.3	274.8	240.2	209.3	220.1	211.9	237.7	218.2	272.3
"260821_at"	628.8	670.9	717.5	595.6	586.1	620.4	615	674	734.4	557.1	619.7	652
"260822_at"	296.6	303.4	377.6	270.4	379.1	398.4	303.8	324.2	372.7	395	311.9	268.2
"260823_at"	138.8	109	130.4	117.7	118.2	84.8	128.1	125.7	121.3	134.3	155.3	145.2
"260824_at"	334.6	528.7	318.3	258.6	556.9	384.1	161.1	236.8	132.1	141.8	340.2	271.3
"260825_at"	36.4	23.3	37.9	36.5	63.6	53.5	62.8	44.1	53.8	62.7	45.6	25.3
"260826_at"	53.7	77.3	65.4	43.6	73.6	44.4	48.9	37.2	51	41.6	74	64
"260827_at"	132.1	129.1	150.1	134.5	140	129.1	142	125.5	134.8	106	123.2	113.7
"260828_at"	1.7	1.6	2.3	1.7	4.4	1.6	1.6	1.4	1.7	1.6	1.3	3.5
"260829_s_at"	2061.6	1708.7	1474.6	1933.7	1956.3	1592	1573.7	1517.9	1256.7	1953.2	1744.9	1882.1
"260830_at"	2132.1	1883.3	1750.5	2308.9	1869.9	1850.2	2466.3	2423.5	1939.8	2537.8	2240.4	2402.2
"260831_at"	76.7	91.2	112.3	118.2	138.2	164.7	77.3	55	48.9	97.8	33.3	102.1
"260832_at"	215.3	233.4	224.5	203	238.1	253.9	252	284	304.7	365.3	343.2	356.2
"260833_at"	62.9	36.8	49.1	27.8	35.9	45	65.2	40.4	58.2	110.3	44	61.2
"260834_at"	242.6	228.5	268.2	209.4	199.9	250.8	232.3	151.9	197.7	176.5	161.3	177.6
"260835_at"	1740.8	1519.2	1211.1	1397.7	1169.2	1376.1	1766.1	1345.8	1422.4	1663.6	1558.4	1321.1
"260836_at"	3.8	0.6	11	0.9	2.4	12.2	4.3	1.3	0.4	2.2	0.6	4.1
"260837_at"	2462.6	2249.5	2518.2	1952.6	1851.9	2218.7	2071.1	2107.6	2514	1708.2	1857.2	1805.4
"260838_at"	45.4	32.4	55.6	58.7	51.3	56.2	40	41.3	43.3	53	22.8	28.1
"260839_at"	684.4	777.3	693.6	706.9	686.9	647.5	722.9	569.7	652.1	582.5	706.3	533.2
"260840_at"	437.3	275	268.6	370.4	323.8	262.9	597.7	329	263	440.6	422.4	364.8
"260841_at"	175.8	87.5	123.7	164.4	104.3	107.8	319.5	130.9	168.8	214.6	139.5	141.8
"260842_at"	2540.6	2840.7	2788.9	2491.8	2940.8	2593	2614	2551.9	2511	2578.7	3093.8	2679
"260843_at"	160.7	135	115.5	188.2	147.2	140.7	170.5	157.4	119.5	206.3	134.7	160.7
"260844_at"	1085.3	1104.1	1087.8	1021.4	1103.7	1157	937.2	1186.6	1081.5	915.1	1134.7	1056
"260845_at"	16.9	18.2	25.1	24.1	8.8	30.3	9.6	7.9	28.1	32.5	49.5	8.6
"260846_at"	32.4	39.6	60.1	46.3	19.4	40.5	15.1	16.6	17.2	11.4	17.6	18.3
"260847_s_at"	7827.4	6151.9	4175.6	5776.8	6492.1	4923.3	7355.7	5272.4	4508.8	6958.4	6444.3	5876.7
"260848_at"	47.7	38.4	43.5	26.4	50.9	22.1	40.5	38.6	33.8	38.6	48.3	34.3
"260849_at"	6.4	7.2	13	6.8	8.5	21.6	4	2.6	6.2	4.8	3.9	6.6
"260850_at"	51.4	17.4	43.9	41.6	38.8	32.4	43.5	22.8	38.1	34.7	40	11.9
"260851_at"	6.1	5	32.6	6.6	47.3	40.9	32.1	34.7	31.1	15.2	49.9	8.1
"260852_at"	2145.5	1746.9	1951.5	2300.7	2140.6	1901.3	2007.2	2127.1	1764	2682	2200.7	2322.6
"260853_at"	7.4	5.9	8.6	10.5	8.7	8.3	8.1	6.3	5.9	5.5	5.9	7.1
"260854_at"	8.8	8.2	7.9	12.8	28.7	10.3	21.6	8.9	11.5	19	24.9	2.8
"260855_at"	1316.6	939.1	1293.5	1159.4	964.6	1121.5	1174.1	593	1124.1	1092	1015.5	1059.5
"260856_at"	988.5	2295.3	2572.4	1749.5	2063.8	1988.6	699.5	1302.7	1337.4	761.9	1265	1008.5
"260857_at"	408.4	535.2	413.8	450.7	393.4	406.8	341.1	298	309.4	321.2	297	246.2
"260858_at"	42.5	34.6	52.9	39.4	24.5	26.1	65.3	60	54.5	39.4	62.7	34.3
"260859_at"	95	67.5	73.1	75.2	92.5	118.4	77.4	65.2	104.7	123.2	37.7	109.1
"260860_at"	47.8	38.2	67.3	45.4	66.9	42.6	59.5	34.8	31.7	55	38	52.6
"260861_at"	2.1	8.5	20	11.3	29.9	12.9	20.4	8.3	12.9	7.6	12.6	12
"260862_at"	682.7	736	512.7	555.7	528.2	572.8	569.4	497.7	496.8	491.6	653.7	481.7
"260863_at"	15.8	26.2	8.5	4.3	27.1	7.9	6	8.2	26.7	6.8	10.4	22.5
"260864_at"	10.8	5.4	0.3	2.4	9.9	1	2.4	0.6	16.5	21.9	5.6	1.5
"260865_at"	80	71.9	70.1	74.2	147.6	71	111.8	81.1	121.2	114.9	105.3	55.3
"260866_at"	6.5	9	6.7	39.4	30	21.2	25.4	6.1	20.2	6.6	5.1	25.2
"260867_at"	455.7	454.6	591.2	546.5	474.7	510.6	575.1	485.5	562.2	431.1	413.8	520.6
"260868_at"	545.2	718.4	471.6	549.4	692.4	583.6	371.5	540.1	356.5	445.7	557.9	512.2
"260869_at"	52.1	3.2	4.9	17.2	4.3	31.2	15.3	1.7	5.9	3.2	1.3	46.9
"260870_at"	1545.9	1810	1457.1	1937.6	2086.8	1881.7	1545.3	2230.5	1665.1	2014.8	2155.4	2035
"260871_at"	662.6	604.2	743.1	922.1	803.9	759.5	753.2	891.9	939.7	968.2	677.9	960.1
"260872_at"	800.2	954	1309	1096.5	864.8	1187.2	922.7	1061.2	1337.7	1016.8	899.9	1089.6
"260873_at"	210.7	248.3	101.2	139.5	215.4	152.6	222.8	164	180.2	175.5	208.8	167.7
"260874_at"	44.9	73.4	60.3	34.5	75.5	48.5	55.7	55.6	54.3	76.3	75.2	83.1
"260875_at"	639.3	334.2	400.8	488.6	270.6	429.8	1315.9	1074.8	976.3	1264.4	992.3	940.5
"260876_at"	1225.9	1623.3	1420.8	1188.5	1594.5	1432.4	2039.4	1489.5	1382.3	1184.3	1197.2	1094.2
"260877_at"	934.2	1002.9	1603.9	1122.7	937.6	1303.1	968.6	680.4	1397.5	683.5	646.1	869.6
